Reporter Name;Partner Name;Trade Flow;Product Group;Indicator;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015
United States;Ireland;Import;Plastic or Rubber;Import (US$ Thousand);115335,849;134019,559;120928,392;104877,923;150735,161;166960,495;178760,569;206778,242;194150,162;225786,495
United States;Israel;Import;Plastic or Rubber;Import (US$ Thousand);326170,731;309681,798;326063,248;298203,89;373005,283;427291,309;419836,475;438770,452;542666,894;578520,425
United States;Italy;Import;Plastic or Rubber;Import (US$ Thousand);824772,957;766886,284;796416,352;568932,144;720339,605;854486,717;860508,916;899947,703;1098054,769;1112273,953
United States;Jamaica;Import;Plastic or Rubber;Import (US$ Thousand);948,278;176,497;323,83;630,675;446,396;666,155;472,072;494,646;492,265;1063,813
United States;Japan;Import;Plastic or Rubber;Import (US$ Thousand);4435121,055;4199891,728;4315492,344;3394213,067;4724070,239;5049104,911;5068264,521;4667931,85;4905584,579;4882714,516
United States;Jordan;Import;Plastic or Rubber;Import (US$ Thousand);6952,54;6666,378;3280,623;2985,682;3473,482;3767,088;3191,675;2654,534;3059,952;3783,47
United States;Kazakhstan;Import;Plastic or Rubber;Import (US$ Thousand);1,481;2,758;;;0,457;6,841;0,82;;1,185;8,596
United States;Kenya;Import;Plastic or Rubber;Import (US$ Thousand);4424,064;1683,976;1277,33;1361,916;861,252;924,884;1146,259;1072,518;1086,611;583,005
United States;Kiribati;Import;Plastic or Rubber;Import (US$ Thousand);;;;;1,53;0,276;0,338;;;
United States;Korea, Rep.;Import;Plastic or Rubber;Import (US$ Thousand);2268109,106;2081670,508;2240466,951;1807433,114;2840919,359;3473526,673;3622237,721;3484776,426;3908821,273;4099024,508
United States;Kuwait;Import;Plastic or Rubber;Import (US$ Thousand);742,149;197,161;37,916;31,959;227,645;8,162;17,89;26,851;15,59;38,226
United States;Kyrgyz Republic;Import;Plastic or Rubber;Import (US$ Thousand);202,156;81,615;151,516;104,345;71,035;128,796;264,054;18,579;;36,892
United States;Lao PDR;Import;Plastic or Rubber;Import (US$ Thousand);18,674;139,787;16,657;1012,99;4035,169;1871,303;1690,886;1935,747;2717,962;3375,209
United States;Latvia;Import;Plastic or Rubber;Import (US$ Thousand);1081,588;1823,025;3993,282;2157,407;2798,814;4027,312;3180,095;2470,551;1989,718;1790,354
United States;Lebanon;Import;Plastic or Rubber;Import (US$ Thousand);908,123;495,517;249,272;1487,737;3577,219;8062,71;7675,582;13208,139;12396,057;3651,532
United States;Lesotho;Import;Plastic or Rubber;Import (US$ Thousand);225,015;237,885;180,931;177,204;253,487;270,999;73,307;184,836;338,019;161,837
United States;Liberia;Import;Plastic or Rubber;Import (US$ Thousand);133411,627;117234,086;144820,81;78675,648;130152,945;159975,172;142850,045;91242,14;76441,171;43150,159
United States;Libya;Import;Plastic or Rubber;Import (US$ Thousand);;;;;0,338;;;;;
United States;Lithuania;Import;Plastic or Rubber;Import (US$ Thousand);2093,173;3737,291;4111,065;13751,622;2900,877;7944,503;4785,083;4473,131;5528,13;4803,355
United States;Luxembourg;Import;Plastic or Rubber;Import (US$ Thousand);36835,035;26925,766;29146,249;24008,256;51413,209;46907,29;55087,382;52299,483;63358,36;63869,935
United States;Macao;Import;Plastic or Rubber;Import (US$ Thousand);7083,222;5034,258;3768,588;2740,004;2507,931;1241,257;373,314;329,643;439,344;545,049
United States;Macedonia, FYR;Import;Plastic or Rubber;Import (US$ Thousand);58,2;13,392;3,306;3,57;55,186;5,427;27,046;96,706;65,545;137,32
United States;Madagascar;Import;Plastic or Rubber;Import (US$ Thousand);989,543;1881,803;1326,151;817,17;391,961;214,391;83,579;43,177;53,954;57,045
United States;Malawi;Import;Plastic or Rubber;Import (US$ Thousand);;14,439;;;3,55;;0,586;;;
United States;Malaysia;Import;Plastic or Rubber;Import (US$ Thousand);1053541,026;1078715,585;1276436,534;1066835,16;1466495,432;1652306,146;1589059,3;1578589,058;1647523,03;1882523,325
United States;Mali;Import;Plastic or Rubber;Import (US$ Thousand);68,557;84,517;14,741;3,221;2,666;58,701;14,692;;;
United States;Malta;Import;Plastic or Rubber;Import (US$ Thousand);10634,33;11244,236;9597,109;6943,16;8178,2;9346,555;10093,874;11361,691;10291,77;11758,202
United States;Marshall Islands;Import;Plastic or Rubber;Import (US$ Thousand);;;0,911;;0,763;22,521;5,12;18,644;;
United States;Mauritania;Import;Plastic or Rubber;Import (US$ Thousand);;3,104;13,043;0,447;1,746;0,35;;;;
United States;Mauritius;Import;Plastic or Rubber;Import (US$ Thousand);197,027;334,733;92,804;74,765;184,737;140,479;437,001;41,259;121,278;389,111
United States;Mayotte;Import;Plastic or Rubber;Import (US$ Thousand);;;0,439;;;;;;;
United States;Mexico;Import;Plastic or Rubber;Import (US$ Thousand);3667714,661;3930479,5;4091326,609;3532525,071;4467230,87;5305009,504;5749882,496;6046294,699;6771065,639;7062686,795
United States;Micronesia, Fed. Sts.;Import;Plastic or Rubber;Import (US$ Thousand);1,062;;;1,325;;18,155;4,504;0,884;;
United States;Moldova;Import;Plastic or Rubber;Import (US$ Thousand);188,037;73,122;187,004;32,312;64,857;529,395;1736,958;1817,891;2109,002;3181,074
United States;Mongolia;Import;Plastic or Rubber;Import (US$ Thousand);346,25;351,663;119,7;4,696;57,07;1;;;2,702;14,944
United States;Montenegro;Import;Plastic or Rubber;Import (US$ Thousand);;352,338;0,564;836,297;1392,124;2,16;55,019;6,568;;24,322
United States;Montserrat;Import;Plastic or Rubber;Import (US$ Thousand);1,942;;2,218;0,348;2,447;;9,99;0,412;0,264;4,502
United States;Morocco;Import;Plastic or Rubber;Import (US$ Thousand);266,856;200,545;249,358;2034,699;748,329;1699,154;1793,948;3100,724;3556,241;5782,231
United States;Mozambique;Import;Plastic or Rubber;Import (US$ Thousand);;0,692;;;28,013;;;;;0,317
United States;Myanmar;Import;Plastic or Rubber;Import (US$ Thousand);;;;;;;;;0,498;20,045
United States;Namibia;Import;Plastic or Rubber;Import (US$ Thousand);5,786;13,591;;5,256;5,928;0,981;1,508;;17,448;0,251
United States;Nauru;Import;Plastic or Rubber;Import (US$ Thousand);46,315;3,168;;1,096;2,556;1,578;15,243;0,626;10,323;0,318
United States;Nepal;Import;Plastic or Rubber;Import (US$ Thousand);172,991;96,746;104,495;110,141;170,947;101,2;53,649;49,485;98,207;102,749
United States;Netherlands;Import;Plastic or Rubber;Import (US$ Thousand);432768,571;473465,766;489744,852;343328,959;480811,994;564043,071;579539,682;540195,813;601627,606;578025,187
United States;Netherlands Antilles;Import;Plastic or Rubber;Import (US$ Thousand);18,779;57,235;96,087;74,281;;;;;;
United States;New Caledonia;Import;Plastic or Rubber;Import (US$ Thousand);283,704;11,831;84,873;6,608;117,352;13,178;11,177;24,834;56,364;83,585
United States;New Zealand;Import;Plastic or Rubber;Import (US$ Thousand);31237,246;22855,576;16508,49;16369,251;18638,161;23408,145;21955,72;28053,589;33747,554;38378,363
United States;Nicaragua;Import;Plastic or Rubber;Import (US$ Thousand);625,067;978,88;832,249;421,397;503,344;210,303;394,173;263,676;821,284;722,715
United States;Niger;Import;Plastic or Rubber;Import (US$ Thousand);19,163;253,865;149,555;27,226;33,581;45,32;17,454;14,254;118,441;25,253
United States;Nigeria;Import;Plastic or Rubber;Import (US$ Thousand);10095,065;8200,622;24036,385;11684,032;13488,062;32005,444;21113,547;1497,767;2501,989;1348,594
United States;Niue;Import;Plastic or Rubber;Import (US$ Thousand);;;0,729;1,013;5,204;1,776;15,349;;;
United States;Norfolk Island;Import;Plastic or Rubber;Import (US$ Thousand);0,761;;;;;6,66;;;;
United States;Norway;Import;Plastic or Rubber;Import (US$ Thousand);32261,886;31549,917;41146,427;26843,532;30122,209;32157,726;49585,843;50181,179;52478,095;42605,196
United States;Occ.Pal.Terr;Import;Plastic or Rubber;Import (US$ Thousand);;2,551;5,731;;0,352;;;2,5;;
United States;Oman;Import;Plastic or Rubber;Import (US$ Thousand);273,627;15385,423;36407,993;70393,355;124129,427;158569,617;203381,352;310701,835;387674,762;370635,574
United States;Other Asia, nes;Import;Plastic or Rubber;Import (US$ Thousand);1996370,402;1983372,11;2141007,669;1548385,306;2093101,736;2372736,679;2302366,267;2394379,453;2664270,123;2901639,472
United States;Pakistan;Import;Plastic or Rubber;Import (US$ Thousand);4317,326;6352,352;32712,709;24495,689;27085,65;28876,995;33538,76;59596,456;31626,274;32474,67
United States;Panama;Import;Plastic or Rubber;Import (US$ Thousand);2082,542;2170,204;2264,497;1640,3;1285,235;1422,126;878,503;967,123;1478,935;3040,74
United States;Papua New Guinea;Import;Plastic or Rubber;Import (US$ Thousand);46,801;1,429;2;;;;;3;;
United States;Paraguay;Import;Plastic or Rubber;Import (US$ Thousand);804,971;973,33;171,921;105,754;46,236;11,568;21,712;24,939;206,691;102,566
United States;Peru;Import;Plastic or Rubber;Import (US$ Thousand);18862,953;21788,051;31987,345;18987,079;27298,028;38888,455;34393,027;33334,672;73934,612;59715,725
United States;Philippines;Import;Plastic or Rubber;Import (US$ Thousand);78899,685;106399,82;105708,945;78088,975;114728,915;114378,762;125358,963;135915,885;205100,925;244483,408
United States;Poland;Import;Plastic or Rubber;Import (US$ Thousand);48527,054;75413,463;59881,193;48044,491;78993,381;102373,69;110225,495;131075,146;189859,116;190493,273
United States;Portugal;Import;Plastic or Rubber;Import (US$ Thousand);58369,233;68753,638;75811,987;47181,804;59795,17;66963,869;60291,104;105130,653;108946,284;153416,993
United States;Qatar;Import;Plastic or Rubber;Import (US$ Thousand);2206,549;446,886;497,225;180,093;460,851;364,619;328,589;84,653;343,078;661,661
United States;Romania;Import;Plastic or Rubber;Import (US$ Thousand);64642,996;104297,81;97293,498;37186,596;46343,97;95864,519;114635,714;128496,269;148032,925;179506,303
United States;Russian Federation;Import;Plastic or Rubber;Import (US$ Thousand);78379,112;67944,135;95896,141;51209,826;131976,098;161202,108;211796,664;261972,096;268802,593;254848,561
United States;Rwanda;Import;Plastic or Rubber;Import (US$ Thousand);1,15;;5,465;;1,991;;;;1,5;
United States;Saint Helena;Import;Plastic or Rubber;Import (US$ Thousand);;;1,709;34,909;;;;;;
United States;Saint Maarten (Dutch part);Import;Plastic or Rubber;Import (US$ Thousand);;;;;;;3;15,037;;0,3
United States;Samoa;Import;Plastic or Rubber;Import (US$ Thousand);91,378;216,534;30,672;9,604;2,195;496,934;58,176;44,125;166,718;10,824
United States;San Marino;Import;Plastic or Rubber;Import (US$ Thousand);103,888;166,22;140,212;290,531;334,104;168,183;159,994;120,431;68,338;159,679
United States;Sao Tome and Principe;Import;Plastic or Rubber;Import (US$ Thousand);;27,488;;;11,244;0,362;;;;
United States;Saudi Arabia;Import;Plastic or Rubber;Import (US$ Thousand);23267,176;41999,678;26116,275;15931,784;27032,078;46346,085;19017,487;5926,012;11076,194;12412,527
United States;Senegal;Import;Plastic or Rubber;Import (US$ Thousand);26,83;35,993;56,574;24,08;82,962;81,035;54,944;2,498;7,132;4,918
United States;Serbia, FR(Serbia/Montenegro);Import;Plastic or Rubber;Import (US$ Thousand);6294,178;2045,443;6293,225;1873,335;1463,531;6548,479;7707,473;9438,35;9562,375;12276,788
United States;Seychelles;Import;Plastic or Rubber;Import (US$ Thousand);;16,688;;377,343;196,242;64,368;16,215;164,385;169,794;49,586
United States;Sierra Leone;Import;Plastic or Rubber;Import (US$ Thousand);72,429;228,045;68,227;52,468;121,4;315,024;315,06;136,464;207,424;268,919
United States;Singapore;Import;Plastic or Rubber;Import (US$ Thousand);267543,058;233380,533;274855,933;177611,44;265081,127;245745,718;265756,212;307128,902;350783,236;299751,619
United States;Slovak Republic;Import;Plastic or Rubber;Import (US$ Thousand);22020,355;13481,492;11002,765;5914,819;7620,886;27495,118;86810,395;126431,362;171639,351;150097,083
United States;Slovenia;Import;Plastic or Rubber;Import (US$ Thousand);11354,294;10372,493;11886,359;6727,149;8839,108;17099,53;15309,74;15765,724;22832,297;18018,456
United States;Solomon Islands;Import;Plastic or Rubber;Import (US$ Thousand);;0,531;;;2,498;;;10,738;;1,673
United States;Somalia;Import;Plastic or Rubber;Import (US$ Thousand);0,999;;1,874;0,987;;;;;;
United States;South Africa;Import;Plastic or Rubber;Import (US$ Thousand);61063,618;64394,709;68281,665;51922,94;48528,384;68937,38;66776,704;56720,095;57567,862;51819,902
United States;Spain;Import;Plastic or Rubber;Import (US$ Thousand);372437,833;377483,439;400618,505;276003,473;356293,832;462407,17;557413,902;618685,044;663276,814;584148,417
United States;Sri Lanka;Import;Plastic or Rubber;Import (US$ Thousand);186213,547;196492,12;195039,482;145864,592;210089,233;313747,896;321743,634;311806,427;334157,802;314938,053
United States;St. Kitts and Nevis;Import;Plastic or Rubber;Import (US$ Thousand);0,302;25,357;23,884;21,364;19,343;20,287;1,386;49,522;11,5;
United States;St. Lucia;Import;Plastic or Rubber;Import (US$ Thousand);2,282;3,645;17,057;0,91;0,971;0,488;0,3;3,243;2,344;1,091
United States;St. Vincent and the Grenadines;Import;Plastic or Rubber;Import (US$ Thousand);;6,934;68,124;0,78;2,283;;;0,416;;4,8
United States;Suriname;Import;Plastic or Rubber;Import (US$ Thousand);44,642;14,861;24,526;4,694;10,058;191,473;62,382;15,237;119,236;14,757
United States;Swaziland;Import;Plastic or Rubber;Import (US$ Thousand);386,668;340,406;433,808;447,792;531,14;334,265;520,816;398,439;348,74;221,994
United States;Sweden;Import;Plastic or Rubber;Import (US$ Thousand);244858,195;270556,595;274768,809;198598,907;262055,279;263978,372;252628,066;268884,873;344745,083;305354,027
United States;Switzerland;Import;Plastic or Rubber;Import (US$ Thousand);275824,719;279901,589;277281,681;218923,098;280791,59;304750,609;309305,586;296913,332;330873,878;331058,59
United States;Syrian Arab Republic;Import;Plastic or Rubber;Import (US$ Thousand);201,814;125,91;33,408;68,019;75,801;36,685;18,537;0,36;;7,931
United States;Tajikistan;Import;Plastic or Rubber;Import (US$ Thousand);;0,848;162,957;0,373;1,447;13,049;;;;
United States;Tanzania;Import;Plastic or Rubber;Import (US$ Thousand);0,446;;5,779;1,858;1,557;0,441;7,068;0,335;1,327;12,445
