Reporter Name;Partner Name;Trade Flow;Product Group;Indicator;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015
United States;Bangladesh;Export;Plastic or Rubber;Export (US$ Thousand);8372,03;5801,434;8668,838;6085,641;5373,629;8302,892;8454,995;10028,136;8705,187;8448,17
United States;Barbados;Export;Plastic or Rubber;Export (US$ Thousand);19419,15;22055,936;19858,977;15406,185;17291,274;18653,025;21073,352;25153,724;27393,589;24030,988
United States;Belarus;Export;Plastic or Rubber;Export (US$ Thousand);1001,482;4101,35;1830,571;1269,542;4413,98;8375,754;3731,847;4068,001;3881,094;1620,01
United States;Belgium;Export;Plastic or Rubber;Export (US$ Thousand);2294778,997;2606710,688;2525370,448;1769204,427;2390109,979;2622075,385;2521702,07;2772136,566;2866962,381;2530787,469
United States;Belize;Export;Plastic or Rubber;Export (US$ Thousand);6444,671;5124,671;4782,481;4815,956;5613,625;5220,312;5546,161;6174,907;8037,395;6666,544
United States;Benin;Export;Plastic or Rubber;Export (US$ Thousand);1118,885;738,345;886,742;2234,867;1870,412;3355,95;2284,759;2868,304;3475,544;1612,603
United States;Bermuda;Export;Plastic or Rubber;Export (US$ Thousand);17288,762;17897,54;24507,392;19183,591;19728,545;16758,713;13968,889;15313,375;12995,122;13588,069
United States;Bhutan;Export;Plastic or Rubber;Export (US$ Thousand);35,135;3,066;6,064;110,88;6,826;;18,76;9,896;;
United States;Bolivia;Export;Plastic or Rubber;Export (US$ Thousand);6987,802;9441,597;15867,509;6341,608;9789,088;14520,273;15555,18;20219,748;27867,099;31254,638
United States;Bosnia and Herzegovina;Export;Plastic or Rubber;Export (US$ Thousand);487,023;187,532;190,902;168,633;238,208;185,369;57,668;144,28;451,417;258,057
United States;Botswana;Export;Plastic or Rubber;Export (US$ Thousand);586,928;398,139;586,846;444,543;2645,997;833,971;164,954;423,271;664,064;622,552
United States;Brazil;Export;Plastic or Rubber;Export (US$ Thousand);1213460,873;1691845,359;2248759,923;1663015,464;2344427,934;2770143,668;2652468,395;2883579,827;2622830,294;2245055,338
United States;British Indian Ocean Ter.;Export;Plastic or Rubber;Export (US$ Thousand);72,914;9,106;102,079;;;13,95;17,767;40,748;7,113;23,963
United States;British Virgin Islands;Export;Plastic or Rubber;Export (US$ Thousand);3280,969;4366,636;4389,084;4938,193;4343,48;3833,771;3996,99;3308,295;5479,855;6226,571
United States;Brunei;Export;Plastic or Rubber;Export (US$ Thousand);385,617;1056,652;1268,325;1285,189;1793,362;1424,155;2462,361;2352,612;1242,875;1358,652
United States;Bulgaria;Export;Plastic or Rubber;Export (US$ Thousand);1990,256;6357,302;5474,282;2470,479;4507,65;4833,338;6356,233;5452,126;2756,724;4465,267
United States;Burkina Faso;Export;Plastic or Rubber;Export (US$ Thousand);100;738,908;1114,8;2735,347;2465,378;695,9;993,809;2913,968;1881,959;770,011
United States;Burundi;Export;Plastic or Rubber;Export (US$ Thousand);371,654;82,652;13,845;15,886;351,494;20,763;26,501;144,824;31,704;11,098
United States;Cambodia;Export;Plastic or Rubber;Export (US$ Thousand);232,569;273,064;1101,176;257,015;1798,072;1337,801;923,744;821,019;743,626;1362,124
United States;Cameroon;Export;Plastic or Rubber;Export (US$ Thousand);1709,347;3741,595;3860,679;7267,816;8045,034;16431,689;12811,374;13760,619;26094,099;18055,678
United States;Canada;Export;Plastic or Rubber;Export (US$ Thousand);14140062,42;14463236,78;15173631,93;12590609,04;15409500,05;17285729,17;17975529,62;17772269,42;18351257,19;16690761,52
United States;Cape Verde;Export;Plastic or Rubber;Export (US$ Thousand);52,569;20,492;112,599;62,515;697,954;47,066;161,026;12,66;45,595;140,029
United States;Cayman Islands;Export;Plastic or Rubber;Export (US$ Thousand);17463,83;13643,803;15335,113;16425,809;10054,178;8713,187;9811,031;9717,382;9868,416;12685,91
United States;Central African Republic;Export;Plastic or Rubber;Export (US$ Thousand);46,17;796,437;119,268;97,561;20,9;122,53;314,599;;101,514;22,517
United States;Chad;Export;Plastic or Rubber;Export (US$ Thousand);74,05;137,568;380,324;328,548;2951,548;176,925;322,855;1499,178;1376,16;1755,74
United States;Chile;Export;Plastic or Rubber;Export (US$ Thousand);312623,074;522030,293;631314,084;436927,593;637108,569;732644,806;825368,471;812363,16;786037,677;692917,639
United States;China;Export;Plastic or Rubber;Export (US$ Thousand);3160258,71;4175120,344;4510479,493;5049341,825;5744821,154;6104659,612;5735260,914;5718603,236;5978684,756;5622443,478
United States;Christmas Island;Export;Plastic or Rubber;Export (US$ Thousand);179,255;336,347;78,318;23,62;4,264;18,765;;;14,008;
United States;Cocos (Keeling) Islands;Export;Plastic or Rubber;Export (US$ Thousand);121,555;478,752;28,443;4,8;26,895;192,145;;;;
United States;Colombia;Export;Plastic or Rubber;Export (US$ Thousand);474535,995;625440,596;700936,828;629749,596;720627,191;821298,457;873635,489;870825,701;900731,304;837948,453
United States;Comoros;Export;Plastic or Rubber;Export (US$ Thousand);;3,63;30,418;131,269;37,107;;;;;
United States;Congo, Dem. Rep.;Export;Plastic or Rubber;Export (US$ Thousand);1176,426;2400,462;2836,709;3444,853;4105,391;4383,939;4436,649;3057,389;535,856;4773,972
United States;Congo, Rep.;Export;Plastic or Rubber;Export (US$ Thousand);1361,291;2426,919;4088,389;3689,022;5436,323;7184,647;4933,11;6139,679;6891,936;11914,851
United States;Cook Islands;Export;Plastic or Rubber;Export (US$ Thousand);10,97;59,681;5,661;8,07;31,442;7,124;;18,675;;44,752
United States;Costa Rica;Export;Plastic or Rubber;Export (US$ Thousand);350472,011;350160,714;418812,298;309844,971;408882,028;457971,742;460125,278;472309,909;505355,35;502826,814
United States;Cote d'Ivoire;Export;Plastic or Rubber;Export (US$ Thousand);20232,453;37847,508;36800,395;29589,987;31892,71;30381,627;39335,155;39932,098;36587,021;53345,165
United States;Croatia;Export;Plastic or Rubber;Export (US$ Thousand);2677,362;2652,512;3834,795;2827,878;5216,242;6163,174;5826,747;6697,523;6735,269;7787,088
United States;Cuba;Export;Plastic or Rubber;Export (US$ Thousand);620,6;1022,018;621,804;;4,59;3,055;73,218;172,409;39,2;
United States;Curaçao;Export;Plastic or Rubber;Export (US$ Thousand);;;;;;4979,495;6664,955;7298,104;9186,516;7977,172
United States;Cyprus;Export;Plastic or Rubber;Export (US$ Thousand);3916,431;3790,937;3746,234;6584,531;1683,255;4610,152;2680,938;1052,717;1460,47;815,293
United States;Czech Republic;Export;Plastic or Rubber;Export (US$ Thousand);24142,419;24188,82;37295,139;35004,241;46610,396;57098,888;69953,293;88294,446;150459,864;99762,041
United States;Denmark;Export;Plastic or Rubber;Export (US$ Thousand);52599,377;45719,383;47633,014;41788,524;44637,619;48899,09;39452,718;41691,105;48744,254;47124,848
United States;Djibouti;Export;Plastic or Rubber;Export (US$ Thousand);2017,406;744,155;1238,831;2978,364;2518,608;1540,526;2848,983;3311,502;1942,99;1561,256
United States;Dominica;Export;Plastic or Rubber;Export (US$ Thousand);1336,687;1359,857;2869,092;2587,101;2525,773;2980,325;2487,085;3615,065;2881,462;2301,454
United States;Dominican Republic;Export;Plastic or Rubber;Export (US$ Thousand);288741,659;338984,902;395020,121;321860,329;401759,555;431990,504;456893,902;460556,88;520618,457;495842,015
United States;East Timor;Export;Plastic or Rubber;Export (US$ Thousand);27,077;232,337;108,451;199,178;295,254;215,88;10,317;;;6,105
United States;Ecuador;Export;Plastic or Rubber;Export (US$ Thousand);147022,317;245689,44;331692,308;250322,689;306202,854;341908,114;330810,261;323095,098;320171,372;277508,623
United States;Egypt, Arab Rep.;Export;Plastic or Rubber;Export (US$ Thousand);87829,676;180104,868;203577,193;241786,554;270338,709;269223,186;281729,771;260595,773;311640,779;254569,733
United States;El Salvador;Export;Plastic or Rubber;Export (US$ Thousand);141293,992;160256,53;169520,905;125195,929;174814,54;196693,622;193724,702;194257,25;192332,503;183003,156
United States;Equatorial Guinea;Export;Plastic or Rubber;Export (US$ Thousand);4971,692;6911,637;5837,249;3977,276;9458,267;6260,287;6951,889;7582,999;6616,853;3973,106
United States;Eritrea;Export;Plastic or Rubber;Export (US$ Thousand);81,347;25,007;250,987;24,816;72,196;712,221;76,953;45,703;61;319,99
United States;Estonia;Export;Plastic or Rubber;Export (US$ Thousand);7856,741;7300,288;9373,962;5495,552;8774,337;9080,929;11883,433;7995,91;5090,885;4134,603
United States;Ethiopia(excludes Eritrea);Export;Plastic or Rubber;Export (US$ Thousand);1218,543;1754,356;1152,461;3695,609;3228,474;2010,883;2336,442;2477,557;3428,753;3040,433
United States;Faeroe Islands;Export;Plastic or Rubber;Export (US$ Thousand);31,941;171,854;80,91;275,677;35,982;7,767;68,648;34,578;;5,492
United States;Falkland Island;Export;Plastic or Rubber;Export (US$ Thousand);16,074;40,359;87,713;23,941;14,164;114,809;29,397;;31,46;25,073
United States;Fiji;Export;Plastic or Rubber;Export (US$ Thousand);506,032;3968,578;1306,705;551,54;1931,296;997,34;1349,717;1198,977;2200,169;3092,214
United States;Finland;Export;Plastic or Rubber;Export (US$ Thousand);54883,047;70008,216;87516,074;57164,791;68501,78;82887,237;92125,77;71561,904;71533,699;51425,885
United States;Fm Sudan;Export;Plastic or Rubber;Export (US$ Thousand);177,786;580,342;1062,911;960,634;455,087;163,872;;;;
United States;Fr. So. Ant. Tr;Export;Plastic or Rubber;Export (US$ Thousand);;;51,909;24,84;27,264;8,72;115,419;31,093;6,791;5,266
United States;France;Export;Plastic or Rubber;Export (US$ Thousand);688498,934;763606,488;821491,308;664252,51;767910,557;851464,774;834944,816;713081,271;703943,609;685632,947
United States;French Polynesia;Export;Plastic or Rubber;Export (US$ Thousand);2690,145;2530,982;2277,179;2269,45;3094,734;3660,741;4074,618;3125,137;2903,485;2902,946
United States;Gabon;Export;Plastic or Rubber;Export (US$ Thousand);1013,593;2992,945;4158,191;3031,504;2596,403;4416,851;7276,21;3805,929;6094,849;4037,354
United States;Gambia, The;Export;Plastic or Rubber;Export (US$ Thousand);1246,878;1374,589;901,082;872,911;692,457;944,124;673,392;637,907;766,35;1334,091
United States;Georgia;Export;Plastic or Rubber;Export (US$ Thousand);2852,842;2306,777;5956,455;5319,649;5548,311;11550,936;7189,146;17625,226;11516,272;5398,037
United States;Germany;Export;Plastic or Rubber;Export (US$ Thousand);1223379,62;1409474,569;1550874,548;1152825,97;1514638,491;1648442,877;1489401,022;1468648,717;1525737,291;1524268,218
United States;Ghana;Export;Plastic or Rubber;Export (US$ Thousand);14642,428;31683,483;35853,146;47274,553;40469,206;62089,591;74329,073;69384,362;46179,647;56314,123
United States;Gibraltar;Export;Plastic or Rubber;Export (US$ Thousand);2475,011;745,562;177,9;138,045;227,871;17,373;90,142;164,107;40,088;633,01
United States;Greece;Export;Plastic or Rubber;Export (US$ Thousand);15720,846;31352,323;29413,877;27012,107;16439,995;15084,758;12176,804;13601,418;20358,722;16924,06
United States;Greenland;Export;Plastic or Rubber;Export (US$ Thousand);;144,455;102,044;96,859;112,901;19,059;196,105;49,447;60,627;136,469
United States;Grenada;Export;Plastic or Rubber;Export (US$ Thousand);1668,434;2358,308;2015,38;1218,407;1328,116;1695,672;1513,002;2070,268;1930,772;2072,294
United States;Guatemala;Export;Plastic or Rubber;Export (US$ Thousand);249372,655;343359,97;322882,381;233359,714;309552,384;321624,122;296733,304;316358,255;298972,306;281935,689
United States;Guinea;Export;Plastic or Rubber;Export (US$ Thousand);2329,404;4829,707;6328,73;12770,746;9302,849;8873,754;6274,025;4176,328;4077,113;5697,33
United States;Guinea-Bissau;Export;Plastic or Rubber;Export (US$ Thousand);;17,847;;32,284;80,595;22,097;8,5;13,225;28,376;85,471
United States;Guyana;Export;Plastic or Rubber;Export (US$ Thousand);9428,503;9387,504;11399,862;12097,534;13422,75;15777,601;14988,278;14222,099;14202,972;23829,25
United States;Haiti;Export;Plastic or Rubber;Export (US$ Thousand);15631,544;23652,62;23612,322;23004,612;30974,652;33069,239;29033,048;32572,914;34208,062;29076,615
United States;Heard Island and McDonald Isla;Export;Plastic or Rubber;Export (US$ Thousand);;;;;13,519;12,946;;;16,115;3,5
United States;Holy See;Export;Plastic or Rubber;Export (US$ Thousand);723,538;543,437;617,327;425,272;210,241;21,205;429,115;6,532;72,13;
United States;Honduras;Export;Plastic or Rubber;Export (US$ Thousand);210959,582;200088,766;202923,561;171554,985;194214,266;205330,975;195680,661;202775,66;192848,803;201621,787
United States;Hong Kong, China;Export;Plastic or Rubber;Export (US$ Thousand);1316714,754;1332343,383;1434678,462;1221545,763;1545915,952;1511825,01;1329288,805;1214130,134;1280260,254;1203024,346
United States;Hungary;Export;Plastic or Rubber;Export (US$ Thousand);16401,649;26492,492;28078,43;17029,739;25717,834;31633,766;31265,554;46539,995;53905,001;52486,951
United States;Iceland;Export;Plastic or Rubber;Export (US$ Thousand);10315,922;10477,767;13526,845;8242,545;7910;7759,65;7201,641;6302,888;8575,606;9358,313
United States;India;Export;Plastic or Rubber;Export (US$ Thousand);334693,969;477802,296;624793,904;739317,043;898435,481;1000438,148;875380,834;816758,235;806136,692;767688,852
United States;Indonesia;Export;Plastic or Rubber;Export (US$ Thousand);170294,458;189417,776;224836,696;193178,825;271979,543;329497,547;296200,515;336500,291;345090,226;268105,473
United States;Iran, Islamic Rep.;Export;Plastic or Rubber;Export (US$ Thousand);4767,216;6734,407;10433,787;12005,266;14970,801;29556,591;21606,023;17543,624;20446,009;15947,631
United States;Iraq;Export;Plastic or Rubber;Export (US$ Thousand);5471,557;9818,839;12048,614;9952,48;4856,75;14466,365;9851,757;20091,48;18045,501;21947,492
United States;Ireland;Export;Plastic or Rubber;Export (US$ Thousand);296023,446;381236,09;388226,777;360928,792;404835,91;442997,201;456662,943;430277,04;405169,392;408360,65
United States;Israel;Export;Plastic or Rubber;Export (US$ Thousand);261804,805;428277,511;468842,413;302419,566;369785,622;340586,158;344291,631;330627,509;246530,994;287793,588
United States;Italy;Export;Plastic or Rubber;Export (US$ Thousand);349471,849;457375,965;464482,651;305621,394;363997,694;440654,104;363522,207;371789,933;373293,751;395229,695
United States;Jamaica;Export;Plastic or Rubber;Export (US$ Thousand);81456,198;92289,977;87889,257;57932,417;56340,081;59310,751;59490,835;60589,254;65898,026;63028,072
United States;Japan;Export;Plastic or Rubber;Export (US$ Thousand);2029116,896;2047902,654;2279407,551;1596866,962;2330600,789;2444716,453;2458581,055;2126818,402;2152568,998;2028841,191
United States;Jordan;Export;Plastic or Rubber;Export (US$ Thousand);8004,276;12706,017;11814,66;14544,057;26035,553;28425,709;38975,04;27883,484;26861,701;24394,318
United States;Kazakhstan;Export;Plastic or Rubber;Export (US$ Thousand);17979,038;21172,811;14711,803;8086,702;7447,644;9420,419;10989,708;14728,816;11856,688;11124,894
United States;Kenya;Export;Plastic or Rubber;Export (US$ Thousand);7739,51;12194,191;8818,468;8927,733;14952,627;14436,347;15641,85;9533,021;10325,009;9205,577
United States;Kiribati;Export;Plastic or Rubber;Export (US$ Thousand);;6,24;13,86;41,207;;;27,535;22,479;34,373;20,196
United States;Korea, Dem. Rep.;Export;Plastic or Rubber;Export (US$ Thousand);;;;;;;9,394;19,167;6,4;
United States;Korea, Rep.;Export;Plastic or Rubber;Export (US$ Thousand);1125314,393;1101536,535;1155449,049;958339,557;1383846,722;1557490,767;1548496,386;1748125,188;1758044,715;1637818,777
United States;Kuwait;Export;Plastic or Rubber;Export (US$ Thousand);23342,81;80333,195;86134,417;71963,045;85825,979;61381,11;48046,463;52116,912;46381,623;46993,848
United States;Kyrgyz Republic;Export;Plastic or Rubber;Export (US$ Thousand);369,04;222,199;270,142;472,861;3213,803;1069,434;1779,344;1960,608;740,403;681,372
United States;Lao PDR;Export;Plastic or Rubber;Export (US$ Thousand);419,922;8079,691;89,429;123,968;127,77;516,318;110,567;271,859;215,385;63,112
United States;Latvia;Export;Plastic or Rubber;Export (US$ Thousand);5603,039;7089,483;18613,341;10073,621;12122,4;11431,145;13208,192;14760,779;10910,011;10606,75
United States;Lebanon;Export;Plastic or Rubber;Export (US$ Thousand);6668,104;14272,579;20882,13;22975,588;24160,682;25620,437;24252,775;24095,353;26611,025;27190,416
United States;Lesotho;Export;Plastic or Rubber;Export (US$ Thousand);38,51;4;31,485;;11,64;;;;;
United States;Liberia;Export;Plastic or Rubber;Export (US$ Thousand);1259,401;1957,391;3250,659;2318,62;5369,347;3883,02;3450,641;3654,915;8882,174;4131,586
United States;Libya;Export;Plastic or Rubber;Export (US$ Thousand);1392,559;3818,42;9630,85;12036,385;16861,367;1243,326;12287,32;26722,316;16550,737;15198,222
United States;Lithuania;Export;Plastic or Rubber;Export (US$ Thousand);3003,762;4987,593;9861,951;2575,856;15078,528;14219,111;20821,631;16547,594;12299,054;10237,294
United States;Luxembourg;Export;Plastic or Rubber;Export (US$ Thousand);79278,085;111608,874;135394,266;71622,292;74151,22;131262,132;117806,759;97680,059;111726,189;84363,404
United States;Macao;Export;Plastic or Rubber;Export (US$ Thousand);1130,81;2184,712;1946,59;775,48;1146,586;1195,698;1449,812;2531,937;2865,509;5670,793
United States;Macedonia, FYR;Export;Plastic or Rubber;Export (US$ Thousand);32,241;75,464;218,99;398,854;155,717;94,676;694,21;575,573;268,133;271,084
United States;Madagascar;Export;Plastic or Rubber;Export (US$ Thousand);624,195;1416,004;5483,246;1334,584;936,723;609,154;1320,669;2294,051;1970,923;726,278
United States;Malawi;Export;Plastic or Rubber;Export (US$ Thousand);327,707;1311,232;208,504;333,091;483,736;812,728;402,242;901,769;600,288;565,94
United States;Malaysia;Export;Plastic or Rubber;Export (US$ Thousand);253852,81;274064,027;325123,047;270656,505;340972,877;384074,414;363654,038;412244,033;397666,971;374558,946
United States;Maldives;Export;Plastic or Rubber;Export (US$ Thousand);673,078;351,213;1105,903;371,828;573,175;338,196;327,516;621,064;749,24;798,709
United States;Mali;Export;Plastic or Rubber;Export (US$ Thousand);2662,757;5376,142;4667,702;3875,117;2275,69;3354,117;1851,963;1528,454;1594,354;4005,339
United States;Malta;Export;Plastic or Rubber;Export (US$ Thousand);2938,838;1888,056;3109,542;1972,646;4877,249;3133,59;6685,055;3116,253;3812,939;3253,325
United States;Marshall Islands;Export;Plastic or Rubber;Export (US$ Thousand);84,265;212,813;192,396;266,87;1275,187;1353,02;1535,4;504,621;489,194;1529,406
United States;Mauritania;Export;Plastic or Rubber;Export (US$ Thousand);2938,41;2857,784;5765,057;7529,086;5623,82;12267,862;24032,096;9497,968;11495,995;6672,005
United States;Mauritius;Export;Plastic or Rubber;Export (US$ Thousand);402,779;1970,556;2298,97;857,259;3846,848;4744,564;3406,419;2945,672;1255,358;1549,11
United States;Mayotte;Export;Plastic or Rubber;Export (US$ Thousand);;;;99,554;276,764;300,732;617,412;1259,892;;
United States;Mexico;Export;Plastic or Rubber;Export (US$ Thousand);12081219,51;12234324,01;12502205,26;11040940,89;13574511,91;15313825,41;17013218,94;18462381,73;20045009,42;20026698,86
United States;Micronesia, Fed. Sts.;Export;Plastic or Rubber;Export (US$ Thousand);626,773;157,017;182,543;711,114;1125,074;645,298;822,755;380,92;514,323;516,654
United States;Moldova;Export;Plastic or Rubber;Export (US$ Thousand);78,193;316,577;225,359;176,812;420,257;290,17;214,413;992,948;423,182;692,811
United States;Mongolia;Export;Plastic or Rubber;Export (US$ Thousand);455,132;555,144;1426,6;1575,797;4076,759;8838,109;8496,911;7308,326;8271,015;6781,346
United States;Montenegro;Export;Plastic or Rubber;Export (US$ Thousand);;2633,548;886,642;1772,934;459,121;640,03;525,317;365,064;373,114;170,413
United States;Montserrat;Export;Plastic or Rubber;Export (US$ Thousand);122,99;43,172;432,177;872,009;326,656;489,4;530,999;434,308;290,574;239,365
United States;Morocco;Export;Plastic or Rubber;Export (US$ Thousand);48134,223;57476,215;67632,353;65002,608;43757,63;63945,746;61479,873;41992,667;19273,27;38057,34
United States;Mozambique;Export;Plastic or Rubber;Export (US$ Thousand);1053,142;2531,908;2751,569;892,838;3548,443;10071,069;15517,165;6838,026;1994,947;3547,505
United States;Myanmar;Export;Plastic or Rubber;Export (US$ Thousand);1018,616;429,001;100,649;29,379;9,65;149,749;232,226;504,986;736,87;1373,34
United States;Namibia;Export;Plastic or Rubber;Export (US$ Thousand);619,793;1520,143;2297,379;1830,07;13531,845;1668,829;3967,461;12141,288;8653,798;2732,657
United States;Nauru;Export;Plastic or Rubber;Export (US$ Thousand);50,679;6,022;5,971;7,154;;;;;;
United States;Nepal;Export;Plastic or Rubber;Export (US$ Thousand);236,026;1812,511;465,025;408,475;406,802;149,341;529,803;179,585;192,943;1421,406
United States;Netherlands;Export;Plastic or Rubber;Export (US$ Thousand);1182304,329;1484145,644;1568297,472;1136024,041;1318794,071;1522291,875;1407917,608;1443333,252;1512242,485;1540496,227
United States;Netherlands Antilles;Export;Plastic or Rubber;Export (US$ Thousand);11722,188;17433,915;16694,845;15386,562;;;;;;
United States;New Caledonia;Export;Plastic or Rubber;Export (US$ Thousand);516,935;1064,589;3990,372;1111,71;1403,626;863,415;1353,541;1285,81;1111,14;2264,169
United States;New Zealand;Export;Plastic or Rubber;Export (US$ Thousand);104905,093;118039,184;121318,414;101141,212;161763,45;136755,144;135525,907;133022,974;139783,386;128674,948
United States;Nicaragua;Export;Plastic or Rubber;Export (US$ Thousand);17592,683;31659,001;29562,491;22324,524;26072,092;34195,782;34596,389;40016,068;33701,982;38378,457
United States;Niger;Export;Plastic or Rubber;Export (US$ Thousand);2360,019;1481,785;1221,872;643,379;848,271;1309,7;1464,583;1202,096;1679,469;667,483
United States;Nigeria;Export;Plastic or Rubber;Export (US$ Thousand);79968,511;148679,122;115933,238;124580,68;148529,317;199006,341;153711,294;200554,27;217519,025;202925,254
United States;Niue;Export;Plastic or Rubber;Export (US$ Thousand);59,213;145,801;;8,772;;;;;;
United States;Norfolk Island;Export;Plastic or Rubber;Export (US$ Thousand);;73,454;97,969;89,454;9,552;;3,216;;49,513;12,071
United States;Norway;Export;Plastic or Rubber;Export (US$ Thousand);40507,258;47445,409;56347,595;44130,241;70604,29;61796,738;77429,201;80969,376;80179,854;95381,844
United States;Occ.Pal.Terr;Export;Plastic or Rubber;Export (US$ Thousand);29,602;;7,546;;121,794;;3,972;2,52;46,962;
United States;Oman;Export;Plastic or Rubber;Export (US$ Thousand);9286,922;11381,978;28686,747;23422,988;36383,431;49769,069;44666,951;58580,861;67057,757;63652,742
United States;Other Asia, nes;Export;Plastic or Rubber;Export (US$ Thousand);915041,022;895276,001;867473,694;674868,93;956902,182;1095033,407;993617,762;940040,466;995532,37;913309,88
United States;Pakistan;Export;Plastic or Rubber;Export (US$ Thousand);35231,432;39397,19;44905,097;40535,872;52988,652;36044,561;32032,896;37573,022;35243,016;37106,025
United States;Palau;Export;Plastic or Rubber;Export (US$ Thousand);157,798;427,082;35,388;117,615;156,839;243,376;215,216;30,661;62,216;1012,523
United States;Panama;Export;Plastic or Rubber;Export (US$ Thousand);72535,777;93427,167;106043,98;88069,844;114876,706;129799,561;129329,758;144163,925;153613,762;158430,739
United States;Papua New Guinea;Export;Plastic or Rubber;Export (US$ Thousand);1181,538;1133,388;570,243;1311,047;1674,853;7385,098;10059,798;10236,221;5810,378;898,917
United States;Paraguay;Export;Plastic or Rubber;Export (US$ Thousand);12068,803;24835,468;40742,214;12605,365;39482,428;38330,963;31529,388;38516,368;34432,751;27566,137
United States;Peru;Export;Plastic or Rubber;Export (US$ Thousand);225829,606;452715,163;562857,217;393387,806;587034,757;627613,667;649265,371;627214,84;625640,223;525886,08
United States;Philippines;Export;Plastic or Rubber;Export (US$ Thousand);156547,469;166855,599;210425,758;176652,653;178287,785;158203,934;160000,416;174213,859;174140,15;184849,041
United States;Pitcairn;Export;Plastic or Rubber;Export (US$ Thousand);31,922;294,047;22,95;;;;;;;
United States;Poland;Export;Plastic or Rubber;Export (US$ Thousand);80658,759;129177,889;208938,326;139768,741;182978,901;187105,04;192534,063;197175,551;204417,419;188476,26
United States;Portugal;Export;Plastic or Rubber;Export (US$ Thousand);15792,188;32078,385;33836,967;18299,07;23944,041;22500,005;20376,229;25809,625;31730,187;30824,893
United States;Qatar;Export;Plastic or Rubber;Export (US$ Thousand);14630,819;17226,835;29274,369;28836,405;37314,158;48562,721;44708,172;37897,024;48878,448;47236,867
United States;Romania;Export;Plastic or Rubber;Export (US$ Thousand);3653,698;8232,497;16847,374;8996,604;10562,346;16601,972;17749,955;20741,849;21697,553;18851,236
United States;Russian Federation;Export;Plastic or Rubber;Export (US$ Thousand);112654,493;150034,777;210849,542;159755,307;331431,659;433438,746;470748,071;467691,562;328884,775;215799,927
United States;Rwanda;Export;Plastic or Rubber;Export (US$ Thousand);418,902;810,353;904,005;313,411;281,743;334,726;513,428;161,289;79,497;132,588
United States;Saint Helena;Export;Plastic or Rubber;Export (US$ Thousand);345,867;1438,926;164,452;368,501;9,063;33,865;;32,833;;
United States;Saint Maarten (Dutch part);Export;Plastic or Rubber;Export (US$ Thousand);;;;;;5699,335;9055,948;9615,809;11002,565;9223,323
United States;Saint Pierre and Miquelon;Export;Plastic or Rubber;Export (US$ Thousand);;;;25,827;;10,075;;;;
United States;Samoa;Export;Plastic or Rubber;Export (US$ Thousand);379,719;207,455;86,416;263,63;268,768;217,22;262,481;449,455;347,129;493,06
