Reporter Name;Partner Name;Trade Flow;Product Group;Indicator;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015
United States;Finland;Import;Fuels;Import (US$ Thousand);558694,925;909674,206;1413760,122;628001,402;277367,259;554255,644;997982,814;765824,673;758283,86;389890,364
United States;France;Import;Fuels;Import (US$ Thousand);2141358,658;2260838,616;3558456,663;1389444,374;1310823,739;1864572,109;1810889,743;1991408,504;1633856,341;997143,268
United States;Gabon;Import;Fuels;Import (US$ Thousand);1371592,614;2182017,634;2264137,751;1199427,714;2181883,698;4531180,803;1804956,095;999983,332;734919,483;253757,734
United States;Georgia;Import;Fuels;Import (US$ Thousand);18373,452;60361,086;37496,655;27686,183;18488,318;;;10709,56;189956,578;65565,41
United States;Germany;Import;Fuels;Import (US$ Thousand);1892283,684;2249580,585;2103366,888;804044,415;320964,116;349186,751;322511,887;429058,301;444822,254;348049,478
United States;Ghana;Import;Fuels;Import (US$ Thousand);51326,924;82878,933;130185,43;2101,233;24859,452;450734,018;45071,178;115917,144;;5940,028
United States;Gibraltar;Import;Fuels;Import (US$ Thousand);;;;;;;192,852;;;
United States;Greece;Import;Fuels;Import (US$ Thousand);176006,275;128597,231;103782,789;34091,021;50191,034;21440,923;48673,662;25077,303;8432,544;22379,234
United States;Guatemala;Import;Fuels;Import (US$ Thousand);228583,146;205335,327;389333,165;207980,448;238504,002;320538,363;336222,978;253299,289;229506,959;118796,854
United States;Guinea;Import;Fuels;Import (US$ Thousand);;29775,144;11586,723;6,02;;;;;;
United States;Guyana;Import;Fuels;Import (US$ Thousand);;;;;8,947;;;;;3,565
United States;Haiti;Import;Fuels;Import (US$ Thousand);;;;;4,174;;14,712;53,235;37,803;
United States;Honduras;Import;Fuels;Import (US$ Thousand);2,927;;;;5,209;24,528;;;5,156;
United States;Hong Kong, China;Import;Fuels;Import (US$ Thousand);2669,654;369,812;81,417;122,27;10903,52;126,95;2228,446;18;14312,763;2478,551
United States;Hungary;Import;Fuels;Import (US$ Thousand);12682,78;512,244;1075,925;1451,049;1102,724;953,984;381,792;774,636;306,008;1009,649
United States;Iceland;Import;Fuels;Import (US$ Thousand);;8,128;;;;;;;;
United States;India;Import;Fuels;Import (US$ Thousand);420627,255;1024068,927;264649,129;453794,402;2397940,308;3258833,19;3261433,312;3934929,217;4745861,503;2804028,838
United States;Indonesia;Import;Fuels;Import (US$ Thousand);768983,929;801398,812;961500,929;702216,66;1201195,968;880621,774;338535,472;886609,477;837920,635;914771,478
United States;Iraq;Import;Fuels;Import (US$ Thousand);11831619,59;11366252,83;22708256,65;9590444,578;12612842,32;17349122,56;19258820,73;13292445,11;14033928,26;4554969,938
United States;Ireland;Import;Fuels;Import (US$ Thousand);33306,902;88063,493;154252,095;771,725;110135,578;62037,47;303,314;61763,478;314571,044;176176,632
United States;Israel;Import;Fuels;Import (US$ Thousand);129704,224;82302,303;322378,002;88096,042;180024,088;34863,644;108558,231;23323,704;23557,221;15210,317
United States;Italy;Import;Fuels;Import (US$ Thousand);1687545,189;1918863,856;2435159,022;1066139,991;1556805,381;2101814,904;1913274,218;1120837,898;563048,719;394727,757
United States;Jamaica;Import;Fuels;Import (US$ Thousand);17,029;56,239;210,225;;25527,097;2825,437;3533,296;2,835;153,859;7,443
United States;Japan;Import;Fuels;Import (US$ Thousand);1113452,834;1419827,125;781282,854;320168,236;664726,476;606090,264;617081,07;675098,981;529467,601;655464,414
United States;Jordan;Import;Fuels;Import (US$ Thousand);;;;10,075;;;10;;;
United States;Kazakhstan;Import;Fuels;Import (US$ Thousand);317096,873;476824,741;577555,059;1053063,971;1274028,612;913074,437;995352,814;1011710,47;902276,522;442208,657
United States;Kenya;Import;Fuels;Import (US$ Thousand);;;;;50,418;;29,386;;;
United States;Korea, Rep.;Import;Fuels;Import (US$ Thousand);2850206,793;4112380,725;2226586,681;1688074,975;2458376,211;2707458,455;3071469,369;3018466,663;3100780,098;3010921,277
United States;Kuwait;Import;Fuels;Import (US$ Thousand);4005849,381;4062862,186;6961656,02;3879238,105;5378086,182;7797617,719;12723306,71;12442979,05;11486646,04;4561750,474
United States;Kyrgyz Republic;Import;Fuels;Import (US$ Thousand);;;;16,34;1204,562;;;;;
United States;Lao PDR;Import;Fuels;Import (US$ Thousand);;;;;;;;2,4;;
United States;Latvia;Import;Fuels;Import (US$ Thousand);215079,029;239923,055;74172,875;43441,045;29633,639;95621,774;19339,834;5589,673;8836,248;13762,653
United States;Lebanon;Import;Fuels;Import (US$ Thousand);;;;;24,101;;;;;
United States;Liberia;Import;Fuels;Import (US$ Thousand);10082,792;23,309;;2055,697;25824,528;;14,45;26,751;90,908;12,722
United States;Libya;Import;Fuels;Import (US$ Thousand);2604513,752;3391651,512;4153518,062;1917697,482;2139806,676;637531,827;2491606,927;2528845,103;214622,803;141044,252
United States;Lithuania;Import;Fuels;Import (US$ Thousand);423124,592;241633,874;497356,936;454716,31;490296,143;734240,416;829330,301;1248238,958;767287,579;688134,006
United States;Luxembourg;Import;Fuels;Import (US$ Thousand);;;3,546;;15,355;;20,036;11,456;11,358;
United States;Macao;Import;Fuels;Import (US$ Thousand);;;;;;;;;;901,664
United States;Malaysia;Import;Fuels;Import (US$ Thousand);457813,01;455633,699;342030,46;202660,896;271203,373;177812,206;125748,575;115125,001;42196,154;26423,499
United States;Malta;Import;Fuels;Import (US$ Thousand);70691,525;19856,981;84,676;23,45;;6,766;9731,771;;4928,585;11,333
United States;Marshall Islands;Import;Fuels;Import (US$ Thousand);;;;;;;3,3;;64,551;4,127
United States;Mauritania;Import;Fuels;Import (US$ Thousand);53307,779;;46530,983;36049,222;54205,086;;;129355,999;98399,161;
United States;Mexico;Import;Fuels;Import (US$ Thousand);34043705,54;34516461,99;42506537,63;25624336,2;34082633,54;44365231,08;39824536,2;34780875,77;30702633,39;13985657,29
United States;Morocco;Import;Fuels;Import (US$ Thousand);29721,325;63176,002;17092,908;3,078;;54686,962;;;;1857,828
United States;Mozambique;Import;Fuels;Import (US$ Thousand);;;;;;14,899;2,2;;;
United States;Namibia;Import;Fuels;Import (US$ Thousand);14894,261;;4,728;;;;;;;
United States;Nepal;Import;Fuels;Import (US$ Thousand);;;11,7;;;;;;;
United States;Netherlands;Import;Fuels;Import (US$ Thousand);5012412,766;3832967,504;5988491,418;3159761,483;4215751,498;5555454,435;4830381,508;3587953,566;3357247,977;1651261,788
United States;Netherlands Antilles;Import;Fuels;Import (US$ Thousand);953679,553;618267,474;596029,716;345219,545;;;;;;
United States;New Zealand;Import;Fuels;Import (US$ Thousand);56,858;3486,872;83990,833;138,983;163,343;77,817;301,795;201,812;530,624;327,683
United States;Nicaragua;Import;Fuels;Import (US$ Thousand);112044,819;;;;;;;;;
United States;Niger;Import;Fuels;Import (US$ Thousand);112442,467;34,185;41133,208;101005,017;24274,529;288674,498;75368,661;;;
United States;Nigeria;Import;Fuels;Import (US$ Thousand);28908331,71;33666481,05;38991668,54;19627148,99;31249294;34310011,47;18868687,78;11631439,17;3808243,201;1905244,865
United States;Norway;Import;Fuels;Import (US$ Thousand);4454716,843;3898830,8;3784840,148;2822590,821;3183483,392;5099505,341;3565987,371;2392669,613;2123397,065;1700648,822
United States;Oman;Import;Fuels;Import (US$ Thousand);848712,915;946463,541;717465,295;817929,598;389272,001;1739363,365;363647,741;97777,01;12412,763;
United States;Other Asia, nes;Import;Fuels;Import (US$ Thousand);450664,719;756508,917;288655,664;437105,238;400761,437;159058,36;314804,363;39612,726;70162,724;249700,03
United States;Pakistan;Import;Fuels;Import (US$ Thousand);12360,485;5,5;20159,655;;;;12,703;3,863;;
United States;Panama;Import;Fuels;Import (US$ Thousand);33016,368;27802,657;36499,59;5132,546;59,519;347,39;212,861;4456,93;8625,507;680,959
United States;Papua New Guinea;Import;Fuels;Import (US$ Thousand);19944,436;;;;;21214,051;;;;
United States;Peru;Import;Fuels;Import (US$ Thousand);876450,462;921898,143;1297972,53;648823,237;1238479,482;1641105,315;1431197,026;1533825,987;1317049,216;586017,975
United States;Philippines;Import;Fuels;Import (US$ Thousand);12,895;16550,166;131,87;75,99;135,343;2706,095;77,364;57,385;60,28;3202,061
United States;Poland;Import;Fuels;Import (US$ Thousand);149778,908;15143,621;115252,346;13685,197;97516,504;75587,757;226733,897;252576,539;44783,086;11613,2
United States;Portugal;Import;Fuels;Import (US$ Thousand);717846,449;815413,633;367780,637;311374,095;632306,014;696426,772;767134,123;754262,391;852744,268;752326,481
United States;Qatar;Import;Fuels;Import (US$ Thousand);23324,209;152679,958;39953,52;231170,16;272181,724;825193,129;449007,475;457245,43;693736,597;405790,034
United States;Romania;Import;Fuels;Import (US$ Thousand);92392,327;17914,496;41207,206;35,404;12547,891;9023,753;17343,131;17307,374;240,003;2491,899
United States;Russian Federation;Import;Fuels;Import (US$ Thousand);10616861,01;11519373,75;17847331,51;13772406,39;19128126,83;26122294,63;21306851,58;19457990,01;14325262,35;8979424,763
United States;Saint Maarten (Dutch part);Import;Fuels;Import (US$ Thousand);;;;;;160,96;86,4;100,267;8,502;
United States;San Marino;Import;Fuels;Import (US$ Thousand);;3,172;;;;;;;;
United States;Saudi Arabia;Import;Fuels;Import (US$ Thousand);32499614,24;36451904,62;56255529,72;22691442,31;31667198,98;47450068,99;54407980,97;50656579,19;47172694;21845717
United States;Senegal;Import;Fuels;Import (US$ Thousand);752,566;4833,521;10678,445;1744,458;7,5;;5613,022;;;22763,901
United States;Serbia, FR(Serbia/Montenegro);Import;Fuels;Import (US$ Thousand);;;;36,431;7052,156;31723,265;;20953,392;;
United States;Seychelles;Import;Fuels;Import (US$ Thousand);;;;;;;;;;12,912
United States;Singapore;Import;Fuels;Import (US$ Thousand);259218,054;235969,764;43692,472;72713,588;134647,311;148069,883;81851,853;772208,271;181411,163;145004,492
United States;Slovak Republic;Import;Fuels;Import (US$ Thousand);;;5,251;;7,098;10504,539;;;;5,015
United States;Slovenia;Import;Fuels;Import (US$ Thousand);5,585;;;;;;;8,553;;
United States;Solomon Islands;Import;Fuels;Import (US$ Thousand);;;3,772;;;;;;;
United States;South Africa;Import;Fuels;Import (US$ Thousand);50513,551;286988,782;51205,111;31362,668;48075,955;66436,194;42515,98;54267,725;51015,583;79009,436
United States;Spain;Import;Fuels;Import (US$ Thousand);1493654,141;1765685,267;1956462,575;1205523,625;1440887,866;2980499,157;2270074,59;1762584,974;2531036,989;1833821,201
United States;Sri Lanka;Import;Fuels;Import (US$ Thousand);15,081;16,947;10,439;98,859;3,034;66,198;39,373;51,628;11,707;35,196
United States;St. Kitts and Nevis;Import;Fuels;Import (US$ Thousand);;;4,2;;;6,508;;;;
United States;St. Lucia;Import;Fuels;Import (US$ Thousand);16438,315;18285,522;11,588;;;;;;;
United States;St. Vincent and the Grenadines;Import;Fuels;Import (US$ Thousand);;;8,7;13,5;;;;;;
United States;Suriname;Import;Fuels;Import (US$ Thousand);;;12,083;;;;;4771,947;195122,689;6339,2
United States;Swaziland;Import;Fuels;Import (US$ Thousand);;;;;;;;;66,258;
United States;Sweden;Import;Fuels;Import (US$ Thousand);913475,512;628875,139;868098,975;356701,349;695376,054;1254329,44;604392,838;359132,605;760716,356;213900,721
United States;Switzerland;Import;Fuels;Import (US$ Thousand);38763,648;4090,044;2867,505;27418,563;5931,97;35474,262;85492,377;9119,13;86316,194;3202,889
United States;Syrian Arab Republic;Import;Fuels;Import (US$ Thousand);199140,716;78002,913;337240,974;297817,921;414622,587;379636,376;9,546;;;
United States;Tanzania;Import;Fuels;Import (US$ Thousand);;;151,2;;;;;;;
United States;Thailand;Import;Fuels;Import (US$ Thousand);257902,149;410027,396;490328,764;570488,555;340755,64;700466,203;813982,561;340872,055;289606,775;18965,656
United States;Togo;Import;Fuels;Import (US$ Thousand);2232,756;;;;;;46231,28;;;1231,849
United States;Tokelau;Import;Fuels;Import (US$ Thousand);;2122,522;;;;;;;;
United States;Trinidad and Tobago;Import;Fuels;Import (US$ Thousand);5905870,772;5969820,783;4917574,303;3439065,536;3412525,191;3808878,014;3819165,907;2460370,333;2228296,21;1429026,364
United States;Tunisia;Import;Fuels;Import (US$ Thousand);309904,461;242987,592;355958,101;37134,483;88126,845;32828,191;328893,73;339964,358;168914,048;30551,616
United States;Turkey;Import;Fuels;Import (US$ Thousand);376886,038;361510,782;331829,416;73847,794;199097,418;160720,22;100290,646;226896,164;91453,773;34505,911
United States;Turkmenistan;Import;Fuels;Import (US$ Thousand);30493,11;187134,425;110973,961;60774,024;22119,918;14167,352;62484,524;5611,323;;45344,006
United States;Ukraine;Import;Fuels;Import (US$ Thousand);123287,902;64122,675;190616,922;67735,269;175249,075;248523,75;179442,058;70360,789;85353,839;8671,735
United States;United Arab Emirates;Import;Fuels;Import (US$ Thousand);220590,737;285232,967;215348,293;738935,67;80089,665;403946,868;181689,647;172532,491;659401,767;66437,154
United States;United Kingdom;Import;Fuels;Import (US$ Thousand);7112747,51;7983546,672;8737505,928;6386646,363;8194725,416;7737465,799;7627145,7;7182477,135;5885319,773;3713740,956
United States;Uruguay;Import;Fuels;Import (US$ Thousand);72749,096;13516,433;1096,563;2936,01;2819,867;78,393;8267,616;17267,888;;
United States;Uzbekistan;Import;Fuels;Import (US$ Thousand);;;;;8324,126;665,101;;;;
United States;Venezuela;Import;Fuels;Import (US$ Thousand);36173309,96;39121412,48;50032187,88;27748339,29;32197458,31;42489541,14;37478983,67;30915014,5;29643463,7;15435856,92
United States;Vietnam;Import;Fuels;Import (US$ Thousand);1092064,717;809568,442;1141680,865;578121,478;424265,375;444102,098;354143,527;526104,629;443078,453;187102,783
United States;Yemen;Import;Fuels;Import (US$ Thousand);470440,827;305108,02;;;198681,874;613393,328;84395,455;62968,9;38816,618;47052,248
